,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
298,299,60,RL,11700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,Gd,TA,CBlock,384,175,143,702,GasA,Gd,Y,SBrkr,1041,702,0,7.463363045520021,0,1,1,2,3,1,TA,7,Typ,1,2,539,Y,224,0,0,0,0,0,0,6,2007,WD,Normal,12.072541252905651
299,300,20,RL,14000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,0,0,1092,1092,GasA,Ex,Y,SBrkr,1152,0,0,7.049254841255837,0,1,1,0,3,1,Gd,6,Typ,1,1,300,Y,0,36,0,0,0,0,0,8,2009,WD,Family,11.973509872299472
300,301,190,RL,15750,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,841,0,324,1165,GasA,TA,Y,SBrkr,1336,0,0,7.197435354096591,1,0,1,0,2,1,TA,5,Typ,2,1,375,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,11.964001084330445
301,302,60,RL,16226,Pave,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,281,0,747,1028,GasA,Ex,Y,SBrkr,1210,1242,0,7.804659297056102,0,0,2,1,4,1,Gd,9,Typ,1,2,683,Y,208,50,0,0,0,0,0,5,2007,WD,Normal,12.495003937382387
302,303,20,RL,13704,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1541,1541,GasA,Ex,Y,SBrkr,1541,0,0,7.340186835320115,0,0,2,0,3,1,Gd,6,Typ,1,3,843,Y,468,81,0,0,0,0,0,1,2006,WD,Normal,12.230765258120545
303,304,20,RL,9800,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,894,0,0,894,GasA,TA,Y,SBrkr,894,0,0,6.795705775173514,1,0,1,0,3,1,TA,5,Typ,0,2,552,Y,256,0,0,0,0,0,0,7,2006,WD,Abnorml,11.917723684090689
304,305,75,RM,18386,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,TA,TA,BrkTil,0,0,1470,1470,GasA,Ex,Y,SBrkr,1675,1818,0,8.158516244806831,0,0,3,0,3,1,Gd,10,Typ,1,3,870,Y,302,0,0,0,0,0,0,5,2008,WD,Normal,12.594730635321957
305,306,20,RL,10386,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1464,0,536,2000,GasA,Ex,Y,SBrkr,2000,0,0,7.600902459542082,1,0,2,0,3,1,Gd,8,Typ,0,3,888,Y,168,0,0,0,0,0,0,7,2007,WD,Normal,12.631013530138995
306,307,60,RL,13474,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,Gd,TA,CBlock,700,0,0,700,GasA,Gd,Y,SBrkr,1122,1121,0,7.715569534520208,1,0,2,1,4,1,Gd,8,Typ,1,3,746,Y,127,44,224,0,0,0,0,6,2007,WD,Normal,12.323855681186558
307,308,50,RM,7920,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,CBlock,0,0,319,319,GasA,TA,Y,FuseA,1035,371,0,7.2485040723706105,0,0,1,0,3,1,Fa,6,Typ,0,0,0,N,0,144,0,0,0,0,0,3,2008,WD,Normal,11.401993904262946
308,309,30,RL,12342,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,262,0,599,861,GasA,Ex,Y,SBrkr,861,0,0,6.7580945044277305,0,0,1,0,1,1,TA,4,Typ,0,2,539,Y,158,0,0,0,0,0,0,3,2009,WD,Normal,11.320553572322773
309,310,20,RL,12378,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1274,0,622,1896,GasA,Ex,Y,SBrkr,1944,0,0,7.572502985020384,1,0,2,0,3,1,Ex,8,Typ,3,3,708,Y,208,175,0,0,0,0,0,11,2006,WD,Normal,12.793859310432293
310,311,60,RL,7685,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,518,0,179,697,GasA,Gd,Y,SBrkr,697,804,0,7.313886831633462,0,0,2,1,3,1,Gd,6,Typ,1,2,420,Y,190,63,0,0,0,0,0,5,2006,WD,Normal,12.017330520933296
311,312,20,RL,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,680,0,292,972,GasA,Ex,Y,SBrkr,972,0,0,6.879355804460439,1,0,1,0,2,1,TA,5,Typ,1,1,240,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,11.790557201568507
312,313,190,RM,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,507,0,286,793,GasA,TA,Y,SBrkr,793,325,0,7.0192966537150445,1,0,1,0,3,1,TA,5,Typ,1,2,410,Y,0,0,0,0,271,0,0,5,2006,WD,Normal,11.694413341015606
313,314,20,RL,215245,Pave,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,1236,820,80,2136,GasW,TA,Y,SBrkr,2036,0,0,7.618742377670413,2,0,2,0,3,1,TA,8,Typ,2,2,513,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,12.834681304952548
314,315,70,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,16,0,712,728,GasA,Ex,Y,SBrkr,832,809,0,7.403061091090091,0,1,1,1,3,1,Ex,6,Typ,1,2,546,Y,0,0,234,0,0,0,0,8,2006,WD,Normal,12.089538829274222
315,316,60,RL,7795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,425,0,291,716,GasA,Ex,Y,SBrkr,716,716,0,7.266827347520591,1,0,2,1,3,1,Gd,6,Typ,1,2,432,Y,100,51,0,0,0,0,0,7,2009,WD,Normal,12.146853285870202
316,317,60,RL,13005,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,Gd,TA,CBlock,692,0,153,845,GasA,TA,Y,SBrkr,1153,1200,0,7.763446388727362,1,0,2,1,4,1,Ex,10,Typ,1,2,484,Y,288,195,0,0,0,0,0,8,2009,WD,Normal,12.468436909997665
317,318,60,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1088,1088,GasA,Ex,Y,SBrkr,1088,871,0,7.580189417944541,0,0,2,1,3,1,Gd,8,Typ,1,3,1025,Y,208,46,0,0,0,0,0,12,2007,WD,Normal,12.506177237980511
318,319,60,RL,9900,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,987,0,360,1347,GasA,Ex,Y,SBrkr,1372,1274,0,7.880804344674901,1,0,2,1,4,1,Gd,9,Typ,1,3,656,Y,340,60,144,0,0,0,0,4,2009,WD,Normal,12.468436909997665
319,320,80,RL,14115,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1036,0,336,1372,GasA,TA,Y,SBrkr,1472,0,0,7.294377299288821,1,0,2,0,3,1,TA,6,Typ,2,2,588,Y,233,48,0,0,0,0,0,6,2009,WD,Normal,12.141534124392603
320,321,60,RL,16259,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,1249,1249,GasA,Ex,Y,SBrkr,1249,1347,0,7.86172707782398,0,0,3,1,4,1,Gd,9,Typ,0,3,840,Y,240,154,0,0,0,0,0,9,2006,New,Partial,12.7444443677961
321,322,60,RL,12099,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,970,0,166,1136,GasA,Ex,Y,SBrkr,1136,1332,0,7.811163385025279,1,0,2,1,4,1,Gd,10,Typ,1,3,872,Y,184,154,0,0,0,0,0,6,2007,WD,Normal,12.777052192115912
322,323,60,RL,10380,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,28,1474,0,1502,GasA,Ex,Y,SBrkr,1553,1177,0,7.912056888179006,1,0,2,1,4,1,Gd,8,Typ,1,2,576,Y,201,96,0,0,0,0,0,8,2007,WD,Normal,12.614865543731012
323,324,20,RM,5820,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,256,0,906,1162,GasA,Ex,Y,SBrkr,1163,0,0,7.0587581525186645,1,0,1,0,3,1,TA,6,Typ,0,1,220,Y,142,98,0,0,0,0,0,7,2006,WD,Normal,11.745425111208464
324,325,80,RL,11275,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,Gd,Gd,CBlock,0,0,710,710,GasA,Ex,Y,SBrkr,1898,1080,0,7.999007213243955,0,0,2,1,5,1,Gd,11,Typ,1,2,564,Y,240,0,0,0,0,0,0,6,2010,WD,Normal,12.396693005138824
325,326,45,RM,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,116,0,604,720,GasA,Po,N,FuseF,803,0,0,6.688354713946762,0,0,1,0,2,1,TA,5,Typ,0,2,360,Y,0,0,244,0,0,0,0,12,2007,WD,Normal,11.37366339763672
326,327,120,RL,10846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,Gd,TA,PConc,1619,0,100,1719,GasA,Ex,Y,SBrkr,1719,0,0,7.449498005382849,2,0,1,1,1,1,Gd,6,Typ,2,2,473,Y,122,30,0,0,0,0,0,5,2008,Con,Normal,12.688498794774466
327,328,20,RL,11600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,565,0,818,1383,GasA,TA,Y,SBrkr,1383,0,0,7.232010331664759,0,0,1,1,3,1,TA,7,Typ,0,1,292,Y,0,45,0,0,0,0,0,4,2006,WD,Normal,11.886211674714158
328,329,75,RL,11888,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,BrkTil,0,0,844,844,GasA,Gd,N,FuseA,1445,689,0,7.665753431861699,0,0,2,0,5,1,Gd,10,Typ,0,2,441,Y,0,60,268,0,0,0,0,7,2009,WD,Normal,12.27606501735021
329,330,70,RM,6402,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,0,0,596,596,GasA,TA,N,SBrkr,596,596,0,7.083387847625295,0,0,1,0,3,1,TA,6,Typ,0,1,189,N,0,0,137,0,0,0,0,7,2009,WD,Normal,11.26446410567173
330,331,90,RL,10624,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,40,264,1424,1728,GasA,TA,Y,SBrkr,1728,0,0,7.454719949364001,0,1,2,0,6,2,TA,10,Typ,0,1,352,Y,155,0,0,0,0,0,0,11,2007,WD,Normal,11.686878772093667
331,332,20,RL,8176,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,846,0,210,1056,GasA,Fa,Y,SBrkr,1056,0,0,6.962243464266207,1,0,1,0,3,1,TA,6,Typ,0,1,308,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,11.842229212112828
332,333,20,RL,10655,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1124,479,1603,3206,GasA,Ex,Y,SBrkr,1629,0,0,7.395721608602045,1,0,2,0,3,1,Gd,7,Typ,1,3,880,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,12.556729517143344
333,334,120,RM,8198,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,720,0,638,1358,GasA,Ex,Y,SBrkr,1358,0,0,7.213768308118642,1,0,2,0,2,1,Gd,6,Typ,1,2,484,Y,192,30,0,0,0,0,0,7,2008,WD,Normal,12.240474072247506
334,335,60,RL,9042,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,828,0,115,943,GasA,Gd,Y,SBrkr,943,695,0,7.401231264413015,1,0,2,1,3,1,TA,7,Typ,2,2,472,Y,100,38,0,0,0,0,0,7,2008,WD,Normal,12.165250651009918
335,336,190,RL,164660,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1249,147,103,1499,GasA,Ex,Y,SBrkr,1619,167,0,7.487733761436444,2,0,2,0,3,1,TA,7,Typ,2,2,529,Y,670,0,0,0,0,0,700,8,2008,WD,Normal,12.341258918085241
336,337,20,RL,14157,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1249,0,673,1922,GasA,Ex,Y,SBrkr,1922,0,0,7.561121589530238,1,0,2,0,3,1,Gd,8,Typ,1,3,676,Y,178,51,0,0,0,0,0,7,2007,WD,Normal,12.841129801965447
337,338,20,RL,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,810,0,726,1536,GasA,Ex,Y,SBrkr,1536,0,0,7.336936913707618,1,0,2,0,3,1,Gd,7,Typ,0,2,532,Y,192,74,0,0,0,0,0,12,2008,WD,Normal,12.273731294003989
338,339,20,RL,14145,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,213,0,995,1208,GasA,Ex,Y,SBrkr,1621,0,0,7.390798521735676,1,0,2,0,3,1,Gd,8,Typ,0,2,440,Y,108,45,0,0,0,0,400,5,2006,WD,Normal,12.218495165528731
339,340,20,RL,12400,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,585,0,630,1215,GasA,TA,Y,FuseA,1215,0,0,7.102499355774649,0,0,1,0,3,1,TA,6,Typ,0,1,297,Y,0,0,0,0,234,0,0,6,2009,WD,Normal,11.951180395901384
340,341,60,RL,14191,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,967,967,GasA,Ex,Y,SBrkr,993,915,0,7.553810852008231,0,0,2,1,4,1,Gd,9,Typ,0,2,431,Y,135,0,0,0,0,0,0,4,2010,WD,Normal,12.220468525813907
341,342,20,RH,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,Fa,Fa,CBlock,0,0,721,721,GasA,Gd,Y,SBrkr,841,0,0,6.734591659972948,0,0,1,0,2,1,TA,4,Typ,0,1,294,N,250,0,24,0,0,0,0,9,2009,WD,Normal,11.314474526246391
342,343,90,RL,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,TA,TA,Slab,0,0,0,0,Wall,Fa,N,FuseA,1040,0,0,6.946975992135418,0,0,2,0,2,2,TA,6,Typ,0,2,400,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,11.379394072345706
343,344,120,RL,8849,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,28,0,1656,1684,GasA,Ex,Y,SBrkr,1684,0,0,7.428927194802272,0,0,2,0,2,1,Ex,6,Typ,1,2,564,Y,495,72,0,0,0,0,0,7,2008,WD,Normal,12.491251587763836
344,345,160,RM,2592,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,129,232,175,536,GasA,TA,Y,SBrkr,536,576,0,7.013915474810528,0,0,1,1,3,1,TA,4,Typ,0,1,336,Y,182,0,0,0,0,0,0,4,2010,WD,Normal,11.350406535472453
345,346,50,RL,6435,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,0,0,972,972,GasA,Gd,Y,SBrkr,972,605,0,7.3632795869630385,0,0,1,0,3,1,Fa,6,Typ,1,1,312,Y,0,0,0,0,0,0,0,10,2006,WD,Normal,11.850825253582627
346,347,20,RL,12772,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,498,0,460,958,GasA,TA,Y,SBrkr,958,0,0,6.86484777797086,0,0,1,0,2,1,TA,5,Typ,0,1,301,Y,0,0,0,0,0,0,15500,4,2007,WD,Normal,11.928340903931561
347,348,20,RL,17600,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,1270,0,208,1478,GasA,Ex,Y,FuseA,1478,0,0,7.298445101508147,1,0,2,0,3,1,TA,6,Typ,2,2,498,Y,0,40,0,0,0,0,0,12,2009,WD,Normal,11.967180737247824
348,349,160,RL,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,573,0,191,764,GasA,Ex,Y,SBrkr,764,862,0,7.3938782901077555,1,0,2,1,2,1,Gd,6,Typ,0,2,474,Y,0,27,0,0,0,0,0,10,2008,WD,Normal,11.944707881395766
349,350,60,RL,20431,Pave,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,1410,0,438,1848,GasA,Ex,Y,SBrkr,1848,880,0,7.911324018963353,1,0,2,1,4,1,Ex,10,Typ,2,3,706,Y,0,0,0,0,0,0,0,4,2006,New,Partial,12.988040814744458
350,351,120,RL,7820,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,0,0,1869,1869,GasA,Ex,Y,SBrkr,1869,0,0,7.533158807455563,0,0,2,0,2,1,Ex,6,Typ,1,2,617,Y,210,54,0,0,0,0,0,12,2007,New,Partial,12.669998467265833
351,352,120,RL,5271,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,1082,0,371,1453,GasA,Gd,Y,SBrkr,1453,0,0,7.2813856635702825,1,0,1,1,2,1,Gd,6,Typ,1,2,445,Y,0,80,0,0,184,0,0,12,2006,WD,Abnorml,12.154779351142624
352,353,50,RL,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,236,380,0,616,GasA,TA,N,SBrkr,616,495,0,7.01301578963963,0,1,1,0,3,1,TA,5,Typ,0,1,200,Y,48,0,0,0,0,0,0,3,2008,ConLw,Normal,11.461632170582678
353,354,30,RM,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,TA,Gd,BrkTil,0,0,624,624,GasA,Gd,Y,SBrkr,720,0,0,6.579251212010101,0,0,1,0,2,1,TA,5,Typ,0,2,484,Y,106,0,0,0,0,0,0,5,2010,WD,Normal,11.570250531589497
354,355,50,RL,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,TA,TA,CBlock,388,0,552,940,GasA,Ex,Y,SBrkr,1192,403,0,7.374629015218945,0,0,1,0,2,1,TA,6,Typ,2,1,240,Y,0,0,108,0,0,0,0,6,2006,WD,Normal,11.84939770159144
355,356,20,RL,11249,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,334,544,322,1200,GasA,Ex,Y,SBrkr,1200,0,0,7.090076835776092,1,0,2,0,3,1,Gd,6,Typ,0,2,521,Y,0,26,0,0,0,0,0,8,2007,WD,Normal,12.086725887897607
356,357,20,RL,9248,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,560,0,598,1158,GasA,Gd,Y,SBrkr,1167,0,0,7.062191632286556,1,0,2,0,3,1,Gd,6,Typ,0,2,400,Y,120,26,0,0,0,0,0,7,2009,WD,Normal,12.061046873479915
357,358,120,RM,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,TA,TA,PConc,874,0,268,1142,GasA,TA,Y,SBrkr,1142,0,0,7.040536390215956,1,0,1,1,3,1,TA,6,Typ,1,2,528,Y,536,90,0,0,0,0,0,8,2007,WD,Normal,11.805595078933049
358,359,80,RL,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,TA,TA,CBlock,300,294,468,1062,GasA,Ex,Y,FuseF,1352,0,0,7.20934025660291,0,1,1,0,3,1,Gd,6,Min2,0,1,288,Y,168,0,294,0,0,0,0,7,2006,WD,Abnorml,11.77528972943772
359,360,60,RL,12011,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,956,0,130,1086,GasA,Ex,Y,SBrkr,1086,838,0,7.562161631225652,1,0,2,1,3,1,Gd,7,Typ,1,2,592,Y,208,75,0,0,374,0,0,6,2006,WD,Normal,12.542544882151386
360,361,85,RL,7540,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,773,0,115,888,GasA,Ex,Y,SBrkr,912,0,0,6.815639990074331,1,0,1,0,2,1,TA,5,Typ,1,2,470,Y,0,0,0,0,192,0,0,6,2007,WD,Normal,11.957611286231675
361,362,50,RL,9144,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,399,0,484,883,GasA,Gd,Y,SBrkr,988,517,0,7.316548177182976,1,0,1,0,3,1,TA,8,Typ,0,1,240,N,0,0,0,0,0,0,0,7,2008,WD,Normal,11.884489021402711
